            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2451761.500000000, A.D. 2000-Aug-05 00:00:00.0000, -1.764041254056578E+01,  1.744634547379751E+01, -7.724488567556164E+00, -1.143307594694729E-03,  2.124516685733571E-03, -6.623417669341355E-04,  1.500775799265076E-01,  2.598512745057741E+01,  2.399438725879500E-03,
2451762.500000000, A.D. 2000-Aug-06 00:00:00.0000, -1.764155570242323E+01,  1.744846983816115E+01, -7.725150844040976E+00, -1.143016122837673E-03,  2.124212046064671E-03, -6.622112079103944E-04,  1.500914367105059E-01,  2.598752667835298E+01,  2.399016830604375E-03,
2451763.500000000, A.D. 2000-Aug-07 00:00:00.0000, -1.764269857281601E+01,  1.745059389789950E+01, -7.725812989982440E+00, -1.142724664644380E-03,  2.123907435994243E-03, -6.620806802403844E-04,  1.501052910579330E-01,  2.598992548424933E+01,  2.398594967496333E-03,
2451764.500000000, A.D. 2000-Aug-08 00:00:00.0000, -1.764384115175569E+01,  1.745271765304480E+01, -7.726475005411887E+00, -1.142433215996699E-03,  2.123602860973752E-03, -6.619501838609628E-04,  1.501191429689767E-01,  2.599232386829896E+01,  2.398173137407014E-03,
2451765.500000000, A.D. 2000-Aug-09 00:00:00.0000, -1.764498343925004E+01,  1.745484110363523E+01, -7.727136890360526E+00, -1.142141773477347E-03,  2.123298327314934E-03, -6.618197185721563E-04,  1.501329924438325E-01,  2.599472183053576E+01,  2.397751342201703E-03,
2451766.500000000, A.D. 2000-Aug-10 00:00:00.0000, -1.764612543530382E+01,  1.745696424971555E+01, -7.727798644859286E+00, -1.141850334534771E-03,  2.122993841996735E-03, -6.616892840377746E-04,  1.501468394827098E-01,  2.599711937099594E+01,  2.397329584741792E-03,
2451767.500000000, A.D. 2000-Aug-11 00:00:00.0000, -1.764726713991978E+01,  1.745908709133780E+01, -7.728460268938700E+00, -1.141558897627386E-03,  2.122689412438298E-03, -6.615588797906887E-04,  1.501606840858372E-01,  2.599951648971908E+01,  2.396907868831794E-03,
2451768.500000000, A.D. 2000-Aug-12 00:00:00.0000, -1.764840855309961E+01,  1.746120962856155E+01, -7.729121762628766E+00, -1.141267462340044E-03,  2.122385046247282E-03, -6.614285052426797E-04,  1.501745262534675E-01,  2.600191318674900E+01,  2.396486199132242E-03,
2451769.500000000, A.D. 2000-Aug-13 00:00:00.0000, -1.764954967484524E+01,  1.746333186145393E+01, -7.729783125958852E+00, -1.140976029465913E-03,  2.122080750954325E-03, -6.612981596985933E-04,  1.501883659858830E-01,  2.600430946213454E+01,  2.396064581041038E-03,
2451770.500000000, A.D. 2000-Aug-14 00:00:00.0000, -1.765069050516001E+01,  1.746545379008949E+01, -7.730444358957573E+00, -1.140684601047583E-03,  2.121776533745604E-03, -6.611678423743958E-04,  1.502022032833989E-01,  2.600670531593028E+01,  2.395643020546972E-03,
2451771.500000000, A.D. 2000-Aug-15 00:00:00.0000, -1.765183104404991E+01,  1.746757541454966E+01, -7.731105461652725E+00, -1.140393180372143E-03,  2.121472401206211E-03, -6.610375524185749E-04,  1.502160381463661E-01,  2.600910074819697E+01,  2.395221524060207E-03,
2451772.500000000, A.D. 2000-Aug-16 00:00:00.0000, -1.765297129152482E+01,  1.746969673492206E+01, -7.731766434071234E+00, -1.140101771916005E-03,  2.121168359087286E-03, -6.609072889360869E-04,  1.502298705751734E-01,  2.601149575900195E+01,  2.394800098225345E-03,
2451773.500000000, A.D. 2000-Aug-17 00:00:00.0000, -1.765411124759965E+01,  1.747181775129956E+01, -7.732427276239117E+00, -1.139810381237921E-03,  2.120864412110153E-03, -6.607770510146790E-04,  1.502437005702482E-01,  2.601389034841921E+01,  2.394378749724863E-03,
2451774.500000000, A.D. 2000-Aug-18 00:00:00.0000, -1.765525091229538E+01,  1.747393846377918E+01, -7.733087988181484E+00, -1.139519014817228E-03,  2.120560563818266E-03, -6.606468377510517E-04,  1.502575281320561E-01,  2.601628451652936E+01,  2.393957485077442E-03,
2451775.500000000, A.D. 2000-Aug-19 00:00:00.0000, -1.765639028563977E+01,  1.747605887246087E+01, -7.733748569922550E+00, -1.139227679842167E-03,  2.120256816489027E-03, -6.605166482779945E-04,  1.502713532610994E-01,  2.601867826341937E+01,  2.393536310442906E-03,
2451776.500000000, A.D. 2000-Aug-20 00:00:00.0000, -1.765752936766808E+01,  1.747817897744616E+01, -7.734409021485701E+00, -1.138936383950305E-03,  2.119953171112612E-03, -6.603864817898116E-04,  1.502851759579144E-01,  2.602107158918213E+01,  2.393115231439189E-03,
2451777.500000000, A.D. 2000-Aug-21 00:00:00.0000, -1.765866815842329E+01,  1.748029877883700E+01, -7.735069342893548E+00, -1.138645134929466E-03,  2.119649627443660E-03, -6.602563375655496E-04,  1.502989962230681E-01,  2.602346449391576E+01,  2.392694252980822E-03,
2451778.500000000, A.D. 2000-Aug-22 00:00:00.0000, -1.765980665795611E+01,  1.748241827673451E+01, -7.735729534168045E+00, -1.138353940390048E-03,  2.119346184127273E-03, -6.601262149887801E-04,  1.503128140571534E-01,  2.602585697772297E+01,  2.392273379146936E-03,
2451779.500000000, A.D. 2000-Aug-23 00:00:00.0000, -1.766094486632461E+01,  1.748453747123796E+01, -7.736389595330577E+00, -1.138062807423817E-03,  2.119042838896222E-03, -6.599961135628138E-04,  1.503266294607842E-01,  2.602824904071000E+01,  2.391852613086641E-03,
2451780.500000000, A.D. 2000-Aug-24 00:00:00.0000, -1.766208278359357E+01,  1.748665636244403E+01, -7.737049526402097E+00, -1.137771742268708E-03,  2.118739588830521E-03, -6.598660329202667E-04,  1.503404424345895E-01,  2.603064068298580E+01,  2.391431956968757E-03,
2451781.500000000, A.D. 2000-Aug-25 00:00:00.0000, -1.766322040983346E+01,  1.748877495044626E+01, -7.737709327403266E+00, -1.137480750004271E-03,  2.118436430663883E-03, -6.597359728259861E-04,  1.503542529792082E-01,  2.603303190466099E+01,  2.391011411981946E-03,
2451782.500000000, A.D. 2000-Aug-26 00:00:00.0000, -1.766435774511912E+01,  1.749089323533489E+01, -7.738368998354564E+00, -1.137189834307908E-03,  2.118133361113775E-03, -6.596059331724749E-04,  1.503680610952835E-01,  2.603542270584691E+01,  2.390590978389790E-03,
2451783.500000000, A.D. 2000-Aug-27 00:00:00.0000, -1.766549478952833E+01,  1.749301121719702E+01, -7.739028539276424E+00, -1.136898997308189E-03,  2.117830377202820E-03, -6.594759139671100E-04,  1.503818667834573E-01,  2.603781308665473E+01,  2.390170655643567E-03,
2451784.500000000, A.D. 2000-Aug-28 00:00:00.0000, -1.766663154314017E+01,  1.749512889611704E+01, -7.739687950189345E+00, -1.136608239578251E-03,  2.117527476529182E-03, -6.593459153106758E-04,  1.503956700443668E-01,  2.604020304719475E+01,  2.389750442553254E-03,
2451785.500000000, A.D. 2000-Aug-29 00:00:00.0000, -1.766776800603365E+01,  1.749724627217726E+01, -7.740347231113951E+00, -1.136317560319561E-03,  2.117224657432107E-03, -6.592159373669900E-04,  1.504094708786408E-01,  2.604259258757586E+01,  2.389330337514630E-03,
2451786.500000000, A.D. 2000-Aug-30 00:00:00.0000, -1.766890417828640E+01,  1.749936334545878E+01, -7.741006382071047E+00, -1.136026957794332E-03,  2.116921918985958E-03, -6.590859803237218E-04,  1.504232692868982E-01,  2.604498170790522E+01,  2.388910338787223E-03,
